id,transaction,datetime,name,value,source,location,created_at
2570,logging,2026-01-25T18:12:51Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:12:54-05:00
2571,logging,2026-01-25T18:12:13Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:13:10-05:00
2572,logging,2026-01-25T18:13:28Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:13:31-05:00
2573,logging,2026-01-25T18:12:50Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:13:47-05:00
2574,logging,2026-01-25T18:14:05Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:14:08-05:00
2575,logging,2026-01-25T18:13:27Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:14:24-05:00
2576,logging,2026-01-25T18:14:42Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:14:45-05:00
2577,logging,2026-01-25T18:14:04Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:15:01-05:00
2578,logging,2026-01-25T18:15:19Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:15:22-05:00
2579,logging,2026-01-25T18:14:41Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:15:38-05:00
2580,logging,2026-01-25T18:15:56Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:15:58-05:00
2581,logging,2026-01-25T18:15:18Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:16:15-05:00
2582,logging,2026-01-25T18:16:33Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:16:35-05:00
2583,logging,2026-01-25T18:15:55Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:16:52-05:00
2584,logging,2026-01-25T18:17:10Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:17:12-05:00
2585,logging,2026-01-25T18:16:32Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:17:29-05:00
2586,logging,2026-01-25T18:17:46Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:17:49-05:00
2587,logging,2026-01-25T18:17:08Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:18:06-05:00
2588,logging,2026-01-25T18:18:23Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:18:26-05:00
2589,logging,2026-01-25T18:17:45Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:18:43-05:00
2590,logging,2026-01-25T18:19:00Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:19:03-05:00
2591,logging,2026-01-25T18:18:22Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:19:19-05:00
2592,logging,2026-01-25T18:19:37Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:19:40-05:00
2593,logging,2026-01-25T18:18:59Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:19:56-05:00
2594,logging,2026-01-25T18:20:14Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:20:17-05:00
2595,logging,2026-01-25T18:19:36Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:20:33-05:00
2596,logging,2026-01-25T18:20:51Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:20:54-05:00
2597,logging,2026-01-25T18:20:13Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:21:10-05:00
2598,logging,2026-01-25T18:21:28Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:21:31-05:00
2599,logging,2026-01-25T18:20:50Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:21:47-05:00
2600,logging,2026-01-25T18:22:05Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:22:08-05:00
2601,logging,2026-01-25T18:21:27Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:22:24-05:00
2602,logging,2026-01-25T18:22:42Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:22:45-05:00
2603,logging,2026-01-25T18:22:04Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:23:01-05:00
2604,logging,2026-01-25T18:23:19Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:23:22-05:00
2605,logging,2026-01-25T18:22:41Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:23:38-05:00
2606,logging,2026-01-25T18:23:56Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:23:58-05:00
2607,logging,2026-01-25T18:23:18Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:24:15-05:00
2608,logging,2026-01-25T18:24:32Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:24:35-05:00
2609,logging,2026-01-25T18:23:55Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:24:52-05:00
2610,logging,2026-01-25T18:25:09Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:25:12-05:00
2611,logging,2026-01-25T18:24:32Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:25:29-05:00
2612,logging,2026-01-25T18:25:46Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:25:49-05:00
2613,logging,2026-01-25T18:25:09Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:26:06-05:00
2614,logging,2026-01-25T18:26:23Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:26:26-05:00
2615,logging,2026-01-25T18:25:45Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:26:43-05:00
2616,logging,2026-01-25T18:27:00Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:27:03-05:00
2617,logging,2026-01-25T18:26:22Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:27:20-05:00
2618,logging,2026-01-25T18:27:37Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:27:40-05:00
2619,logging,2026-01-25T18:26:59Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:27:57-05:00
2620,logging,2026-01-25T18:28:14Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:28:17-05:00
2621,logging,2026-01-25T18:27:36Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:28:34-05:00
2622,logging,2026-01-25T18:28:51Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:28:54-05:00
2623,logging,2026-01-25T18:28:13Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:29:11-05:00
2624,logging,2026-01-25T18:29:28Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:29:31-05:00
2625,logging,2026-01-25T18:28:50Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:29:48-05:00
2626,logging,2026-01-25T18:30:05Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:30:08-05:00
2627,logging,2026-01-25T18:29:27Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:30:25-05:00
2628,logging,2026-01-25T18:30:42Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:30:45-05:00
2629,logging,2026-01-25T18:30:04Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:31:02-05:00
2630,logging,2026-01-25T18:31:19Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:31:22-05:00
2631,logging,2026-01-25T18:30:41Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:31:39-05:00
2632,logging,2026-01-25T18:31:55Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:31:58-05:00
2633,logging,2026-01-25T18:31:18Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:32:15-05:00
2634,logging,2026-01-25T18:32:32Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:32:35-05:00
2635,logging,2026-01-25T18:31:55Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:32:52-05:00
2636,logging,2026-01-25T18:33:09Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:33:12-05:00
2637,logging,2026-01-25T18:32:31Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:33:29-05:00
2638,logging,2026-01-25T18:33:46Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:33:49-05:00
2639,logging,2026-01-25T18:33:08Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:34:06-05:00
2640,logging,2026-01-25T18:34:23Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:34:26-05:00
2641,logging,2026-01-25T18:33:45Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:34:43-05:00
2642,logging,2026-01-25T18:35:00Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:35:03-05:00
2643,logging,2026-01-25T18:34:22Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:35:20-05:00
2644,logging,2026-01-25T18:35:37Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:35:40-05:00
2645,logging,2026-01-25T18:34:59Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:35:57-05:00
2646,logging,2026-01-25T18:36:14Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:36:17-05:00
2647,logging,2026-01-25T18:35:36Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:36:34-05:00
2648,logging,2026-01-25T18:36:51Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:36:54-05:00
2649,logging,2026-01-25T18:36:13Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:37:11-05:00
2650,logging,2026-01-25T18:37:28Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:37:31-05:00
2651,logging,2026-01-25T18:36:50Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:37:48-05:00
2652,logging,2026-01-25T18:38:05Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:38:08-05:00
2653,logging,2026-01-25T18:37:27Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:38:25-05:00
2654,logging,2026-01-25T18:38:42Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:38:45-05:00
2655,logging,2026-01-25T18:38:04Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:39:02-05:00
2656,logging,2026-01-25T18:39:18Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:39:21-05:00
2657,logging,2026-01-25T18:38:41Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:39:39-05:00
2658,logging,2026-01-25T18:39:55Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:39:58-05:00
2659,logging,2026-01-25T18:39:17Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:40:16-05:00
2660,logging,2026-01-25T18:40:32Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:40:35-05:00
2661,logging,2026-01-25T18:39:54Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:40:53-05:00
2662,logging,2026-01-25T18:41:09Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:41:12-05:00
2663,logging,2026-01-25T18:40:31Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:41:30-05:00
2664,logging,2026-01-25T18:41:46Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:41:49-05:00
2665,logging,2026-01-25T18:41:08Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:42:07-05:00
2666,logging,2026-01-25T18:42:23Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:42:26-05:00
2667,logging,2026-01-25T18:41:45Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:42:43-05:00
2668,logging,2026-01-25T18:43:00Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:43:03-05:00
2669,logging,2026-01-25T18:42:22Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:43:20-05:00
2670,logging,2026-01-25T18:43:37Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:43:40-05:00
2671,logging,2026-01-25T18:42:59Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:43:57-05:00
2672,logging,2026-01-25T18:44:14Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T13:44:17-05:00
2673,logging,2026-01-25T18:43:36Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:44:34-05:00
2674,logging,2026-01-25T18:44:51Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:44:54-05:00
2675,logging,2026-01-25T18:44:13Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:45:11-05:00
2676,logging,2026-01-25T18:45:28Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:45:31-05:00
2677,logging,2026-01-25T18:44:50Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:45:48-05:00
2678,logging,2026-01-25T18:46:04Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:46:08-05:00
2679,logging,2026-01-25T18:45:27Z,temperature,64.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:46:25-05:00
2680,logging,2026-01-25T18:46:41Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:46:45-05:00
2681,logging,2026-01-25T18:46:03Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:47:02-05:00
2682,logging,2026-01-25T18:47:18Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:47:21-05:00
2683,logging,2026-01-25T18:46:40Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:47:39-05:00
2684,logging,2026-01-25T18:47:55Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:47:58-05:00
2685,logging,2026-01-25T18:47:17Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:48:16-05:00
2686,logging,2026-01-25T18:48:32Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:48:35-05:00
2687,logging,2026-01-25T18:47:54Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:48:53-05:00
2688,logging,2026-01-25T18:49:09Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:49:12-05:00
2689,logging,2026-01-25T18:48:31Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:49:30-05:00
2690,logging,2026-01-25T18:49:46Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:49:49-05:00
2691,logging,2026-01-25T18:49:08Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:50:07-05:00
2692,logging,2026-01-25T18:50:23Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:50:26-05:00
2693,logging,2026-01-25T18:49:45Z,temperature,64.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:50:44-05:00
2694,logging,2026-01-25T18:51:00Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:51:03-05:00
2695,logging,2026-01-25T18:50:22Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:51:21-05:00
2696,logging,2026-01-25T18:51:37Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:51:40-05:00
2697,logging,2026-01-25T18:50:59Z,temperature,64.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:51:57-05:00
2698,logging,2026-01-25T18:52:14Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:52:17-05:00
2699,logging,2026-01-25T18:51:36Z,temperature,64.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:52:34-05:00
2700,logging,2026-01-25T18:52:51Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:52:54-05:00
2701,logging,2026-01-25T18:52:13Z,temperature,64.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:53:11-05:00
2702,logging,2026-01-25T18:53:27Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:53:31-05:00
2703,logging,2026-01-25T18:52:49Z,temperature,64.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:53:48-05:00
2704,logging,2026-01-25T18:54:04Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:54:08-05:00
2705,logging,2026-01-25T18:53:26Z,temperature,64.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:54:25-05:00
2706,logging,2026-01-25T18:54:41Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:54:44-05:00
2707,logging,2026-01-25T18:54:03Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:55:02-05:00
2708,logging,2026-01-25T18:55:18Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:55:21-05:00
2709,logging,2026-01-25T18:54:40Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:55:39-05:00
2710,logging,2026-01-25T18:55:55Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:55:58-05:00
2711,logging,2026-01-25T18:55:17Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:56:16-05:00
2712,logging,2026-01-25T18:56:32Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T13:56:35-05:00
2713,logging,2026-01-25T18:55:54Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:56:53-05:00
2714,logging,2026-01-25T18:57:09Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:57:12-05:00
2715,logging,2026-01-25T18:56:31Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:57:30-05:00
2716,logging,2026-01-25T18:57:46Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:57:49-05:00
2717,logging,2026-01-25T18:57:08Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:58:07-05:00
2718,logging,2026-01-25T18:58:23Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:58:26-05:00
2719,logging,2026-01-25T18:57:45Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:58:44-05:00
2720,logging,2026-01-25T18:59:00Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:59:03-05:00
2721,logging,2026-01-25T18:58:22Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:59:21-05:00
2722,logging,2026-01-25T18:59:37Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T13:59:40-05:00
2723,logging,2026-01-25T18:58:59Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T13:59:58-05:00
2724,logging,2026-01-25T19:00:13Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T14:00:17-05:00
2725,logging,2026-01-25T18:59:35Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:00:35-05:00
2726,logging,2026-01-25T19:00:50Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T14:00:54-05:00
2727,logging,2026-01-25T19:00:12Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:01:12-05:00
2728,logging,2026-01-25T19:01:27Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T14:01:31-05:00
2729,logging,2026-01-25T19:00:49Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:01:48-05:00
2730,logging,2026-01-25T19:02:04Z,temperature,67.44,arduino-r4-wifi-36BF00,study,2026-01-25T14:02:08-05:00
2731,logging,2026-01-25T19:01:26Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:02:25-05:00
2732,logging,2026-01-25T19:02:41Z,temperature,67.32,arduino-r4-wifi-36BF00,study,2026-01-25T14:02:44-05:00
2733,logging,2026-01-25T19:02:03Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:03:02-05:00
2734,logging,2026-01-25T19:02:40Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:03:39-05:00
2735,logging,2026-01-25T19:03:17Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:04:16-05:00
2736,logging,2026-01-25T19:03:54Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:04:53-05:00
2737,logging,2026-01-25T19:04:31Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:05:30-05:00
2738,logging,2026-01-25T19:05:08Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:06:07-05:00
2739,logging,2026-01-25T19:05:45Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:06:44-05:00
2740,logging,2026-01-25T19:06:21Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:07:21-05:00
2741,logging,2026-01-25T19:06:58Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:07:58-05:00
2742,logging,2026-01-25T19:07:35Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:08:35-05:00
2743,logging,2026-01-25T19:08:12Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:09:12-05:00
2744,logging,2026-01-25T19:08:49Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:09:49-05:00
2745,logging,2026-01-25T19:09:26Z,temperature,64.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:10:26-05:00
2746,logging,2026-01-25T19:10:27Z,temperature,69.12,arduino-r4-wifi-36BF00,study,2026-01-25T14:10:27-05:00
2747,logging,2026-01-25T19:10:03Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:11:03-05:00
2748,logging,2026-01-25T19:11:03Z,temperature,68.9,arduino-r4-wifi-36BF00,study,2026-01-25T14:11:04-05:00
2749,logging,2026-01-25T19:10:40Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:11:39-05:00
2750,logging,2026-01-25T19:11:40Z,temperature,68.68,arduino-r4-wifi-36BF00,study,2026-01-25T14:11:41-05:00
2751,logging,2026-01-25T19:11:17Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:12:16-05:00
2752,logging,2026-01-25T19:12:17Z,temperature,68.56,arduino-r4-wifi-36BF00,study,2026-01-25T14:12:18-05:00
2753,logging,2026-01-25T19:11:54Z,temperature,64.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:12:53-05:00
2754,logging,2026-01-25T19:12:54Z,temperature,68.34,arduino-r4-wifi-36BF00,study,2026-01-25T14:12:55-05:00
2755,logging,2026-01-25T19:12:31Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:13:30-05:00
2756,logging,2026-01-25T19:13:31Z,temperature,68.22,arduino-r4-wifi-36BF00,study,2026-01-25T14:13:32-05:00
2757,logging,2026-01-25T19:13:07Z,temperature,64.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:14:07-05:00
2758,logging,2026-01-25T19:14:08Z,temperature,68.11,arduino-r4-wifi-36BF00,study,2026-01-25T14:14:09-05:00
2759,logging,2026-01-25T19:13:44Z,temperature,64.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:14:44-05:00
2760,logging,2026-01-25T19:14:45Z,temperature,68,arduino-r4-wifi-36BF00,study,2026-01-25T14:14:46-05:00
2761,logging,2026-01-25T19:14:21Z,temperature,65.07,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:15:21-05:00
2762,logging,2026-01-25T19:15:22Z,temperature,67.89,arduino-r4-wifi-36BF00,study,2026-01-25T14:15:23-05:00
2763,logging,2026-01-25T19:14:58Z,temperature,64.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:15:58-05:00
2764,logging,2026-01-25T19:15:59Z,temperature,67.78,arduino-r4-wifi-36BF00,study,2026-01-25T14:16:00-05:00
2765,logging,2026-01-25T19:15:35Z,temperature,65.07,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:16:35-05:00
2766,logging,2026-01-25T19:16:36Z,temperature,67.78,arduino-r4-wifi-36BF00,study,2026-01-25T14:16:37-05:00
2767,logging,2026-01-25T19:16:12Z,temperature,64.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:17:12-05:00
2768,logging,2026-01-25T19:17:13Z,temperature,67.66,arduino-r4-wifi-36BF00,study,2026-01-25T14:17:14-05:00
2769,logging,2026-01-25T19:16:49Z,temperature,65.07,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:17:49-05:00
2770,logging,2026-01-25T19:17:50Z,temperature,67.66,arduino-r4-wifi-36BF00,study,2026-01-25T14:17:50-05:00
2771,logging,2026-01-25T19:17:26Z,temperature,65.07,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:18:26-05:00
2772,logging,2026-01-25T19:18:26Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T14:18:27-05:00
2773,logging,2026-01-25T19:18:03Z,temperature,64.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-25T14:19:03-05:00
2774,logging,2026-01-25T19:19:03Z,temperature,67.55,arduino-r4-wifi-36BF00,study,2026-01-25T14:19:04-05:00
